"Codigo","Marca","Peso"
3201288,"HYUNDAI",818
3201289,"HYUNDAI",1060
3201290,"HYUNDAI",1060
3201291,"HYUNDAI",955
3201292,"HYUNDAI",952
3201293,"HYUNDAI",1300
3201294,"HYUNDAI",880
3201295,"HYUNDAI",880
3201296,"HYUNDAI",880
3201297,"HYUNDAI",880
3201298,"HYUNDAI",880
3201299,"HYUNDAI",1035
3201300,"HYUNDAI",1035
3201301,"HYUNDAI",1035
3201302,"HYUNDAI",1035
3201303,"HYUNDAI",880
3201304,"HYUNDAI",1638
3201305,"HYUNDAI",1515
3201306,"HYUNDAI",880
3201307,"HYUNDAI",880
3201308,"HYUNDAI",1175
3201309,"HYUNDAI",1175
3201310,"HYUNDAI",1150
3201311,"HYUNDAI",1196
3201312,"HYUNDAI",1215
3201313,"HYUNDAI",1209
3201314,"HYUNDAI",1209
3201315,"HYUNDAI",1209
3201316,"HYUNDAI",1419
3201317,"HYUNDAI",1194
3201318,"HYUNDAI",1181
3201319,"HYUNDAI",1175
3201320,"HYUNDAI",960
3201321,"HYUNDAI",795
3201322,"HYUNDAI",795
3201323,"HYUNDAI",912
3201324,"HYUNDAI",912
3201325,"HYUNDAI",1000
3201326,"HYUNDAI",1027
3201327,"HYUNDAI",1176
3201328,"HYUNDAI",1194
3201329,"HYUNDAI",1040
3201330,"HYUNDAI",1018
3201331,"HYUNDAI",1430
3201332,"HYUNDAI",1176
3201333,"HYUNDAI",795
3201334,"HYUNDAI",1035
3201335,"HYUNDAI",880
3201336,"HYUNDAI",1018
3201337,"HYUNDAI",1520
3201338,"HYUNDAI",1520
3201339,"HYUNDAI",1520
3201340,"HYUNDAI",1190
3201341,"HYUNDAI",1360
3201342,"HYUNDAI",1332
3201343,"HYUNDAI",795
3201344,"HYUNDAI",1190
3201345,"HYUNDAI",0
3201346,"HYUNDAI",1282
3201347,"HYUNDAI",1312
3201348,"HYUNDAI",880
3201349,"HYUNDAI",795
3201350,"HYUNDAI",795
3201351,"HYUNDAI",0
3201352,"HYUNDAI",0
3203002,"HYUNDAI",2510
3203004,"HYUNDAI",0
3203005,"HYUNDAI",2310
3203006,"HYUNDAI",3780
3203007,"HYUNDAI",3780
3203008,"HYUNDAI",2510
3203009,"HYUNDAI",2310
3203010,"HYUNDAI",10000
3203011,"HYUNDAI",0
3203012,"HYUNDAI",0
3203013,"HYUNDAI",1912
3203014,"HYUNDAI",10545
3203015,"HYUNDAI",1855
3203016,"HYUNDAI",1790
3203017,"HYUNDAI",3780
3203018,"HYUNDAI",1550
3203019,"HYUNDAI",1540
3203020,"HYUNDAI",1912
3203021,"HYUNDAI",0
3203022,"HYUNDAI",0
3203023,"HYUNDAI",1790
3203024,"HYUNDAI",2319
3203025,"HYUNDAI",2319
3203026,"HYUNDAI",2319
3203027,"HYUNDAI",4050
3203028,"HYUNDAI",1540
3203029,"HYUNDAI",0
3203030,"HYUNDAI",2195
3203031,"HYUNDAI",4050
3203032,"HYUNDAI",0
3203033,"HYUNDAI",2319
3203034,"HYUNDAI",1945
3203035,"HYUNDAI",2319
3203036,"HYUNDAI",2319
3203037,"HYUNDAI",2319
3203038,"HYUNDAI",2125
3203039,"HYUNDAI",2125
3203040,"HYUNDAI",2155
3204001,"HYUNDAI",1280
3204003,"HYUNDAI",2510
3204005,"HYUNDAI",2310
3204006,"HYUNDAI",2270
3204007,"HYUNDAI",2510
3204009,"HYUNDAI",1280
3204014,"HYUNDAI",4070
3204015,"HYUNDAI",10085
3204016,"HYUNDAI",0
3204017,"HYUNDAI",1280
3204019,"HYUNDAI",2500
3204020,"HYUNDAI",2270
3204021,"HYUNDAI",2300
3204022,"HYUNDAI",1280
3204023,"HYUNDAI",0
3204024,"HYUNDAI",5650
3204025,"HYUNDAI",2000
3204026,"HYUNDAI",2659
3206001,"HYUNDAI",2550
3206003,"HYUNDAI",2550
3206005,"HYUNDAI",2550
3206007,"HYUNDAI",2550
3206008,"HYUNDAI",1305
3206011,"HYUNDAI",2550
3206015,"HYUNDAI",0
3206016,"HYUNDAI",1855
3206019,"HYUNDAI",0
3206020,"HYUNDAI",0
3206028,"HYUNDAI",0
3206030,"HYUNDAI",1358
3206036,"HYUNDAI",1855
3206047,"HYUNDAI",1912
3206048,"HYUNDAI",1912
3206052,"HYUNDAI",1912
3206054,"HYUNDAI",1855
3206056,"HYUNDAI",1912
3206057,"HYUNDAI",0
3206058,"HYUNDAI",0
3206059,"HYUNDAI",0
3206060,"HYUNDAI",0
3206061,"HYUNDAI",0
3206062,"HYUNDAI",0
3206063,"HYUNDAI",0
3206064,"HYUNDAI",0
3206065,"HYUNDAI",1385
3206066,"HYUNDAI",1385
3206067,"HYUNDAI",1501
3206068,"HYUNDAI",1742
3206069,"HYUNDAI",1501
3206070,"HYUNDAI",0
3206071,"HYUNDAI",0
3206072,"HYUNDAI",1742
3206073,"HYUNDAI",0
3206074,"HYUNDAI",0
3206075,"HYUNDAI",0
3206076,"HYUNDAI",1764
3206077,"HYUNDAI",1797
3206078,"HYUNDAI",1691
3206079,"HYUNDAI",1652
3206080,"HYUNDAI",1485
3206081,"HYUNDAI",1945
3206082,"HYUNDAI",2010
3206083,"HYUNDAI",2010
3206084,"HYUNDAI",2020
3206085,"HYUNDAI",2080
3206086,"HYUNDAI",1730
3206087,"HYUNDAI",1730
3206088,"HYUNDAI",1730
3206089,"HYUNDAI",1485
3206090,"HYUNDAI",2010
3206091,"HYUNDAI",0
3206092,"HYUNDAI",0
3207002,"HYUNDAI",2550
3207004,"HYUNDAI",0
3207005,"HYUNDAI",1740
3207008,"HYUNDAI",0
3207009,"HYUNDAI",0
3207010,"HYUNDAI",0
3207011,"HYUNDAI",1832
3207012,"HYUNDAI",1945
3207013,"HYUNDAI",1936
3208002,"HYUNDAI",1674
3208003,"HYUNDAI",1674
3208004,"HYUNDAI",2124
3208005,"HYUNDAI",2122
3208006,"HYUNDAI",2122
3208007,"HYUNDAI",2124
3208009,"HYUNDAI",1535
3208011,"HYUNDAI",1581
3208013,"HYUNDAI",2122
3208016,"HYUNDAI",1535
3208017,"HYUNDAI",1119
3208018,"HYUNDAI",1764
3208019,"HYUNDAI",1764
3208021,"HYUNDAI",1550
3208022,"HYUNDAI",1776
3208023,"HYUNDAI",1821
3208024,"HYUNDAI",0
3208025,"HYUNDAI",0
3208026,"HYUNDAI",0
3208027,"HYUNDAI",0
3208028,"HYUNDAI",0
3208029,"HYUNDAI",0
3208030,"HYUNDAI",0
3208031,"HYUNDAI",1535
3208032,"HYUNDAI",0
3208033,"HYUNDAI",1459
3208034,"HYUNDAI",1459
3208035,"HYUNDAI",1479
3208036,"HYUNDAI",0
3208037,"HYUNDAI",1611
3208038,"HYUNDAI",1742
3208039,"HYUNDAI",1742
3208040,"HYUNDAI",1742
3208041,"HYUNDAI",1742
3208042,"HYUNDAI",1833
3208043,"HYUNDAI",1577
3208044,"HYUNDAI",1577
3208045,"HYUNDAI",1891
3208046,"HYUNDAI",1748
3208047,"HYUNDAI",1869
3208048,"HYUNDAI",1723
3208049,"HYUNDAI",1683
3208050,"HYUNDAI",1638
3208051,"HYUNDAI",1638
3208052,"HYUNDAI",1638
3208053,"HYUNDAI",1399
3208054,"HYUNDAI",2020
3208055,"HYUNDAI",2020
3208056,"HYUNDAI",1435
3210001,"HYUNDAI",2270
3210002,"HYUNDAI",2310
3210003,"HYUNDAI",2300
3210004,"HYUNDAI",2270
3210005,"HYUNDAI",2500
3211002,"HYUNDAI",1280
3211003,"HYUNDAI",2510
3211004,"HYUNDAI",1280
3211005,"HYUNDAI",2310
3211006,"HYUNDAI",2510
3211008,"HYUNDAI",4070
3211009,"HYUNDAI",8500
3211010,"HYUNDAI",8800
3211011,"HYUNDAI",7440
3211012,"HYUNDAI",2270
3211013,"HYUNDAI",1280
3211014,"HYUNDAI",2270
3211015,"HYUNDAI",2500
3211016,"HYUNDAI",2300
3211017,"HYUNDAI",10170
3211018,"HYUNDAI",0
3211019,"HYUNDAI",8095
3211020,"HYUNDAI",5650
3211021,"HYUNDAI",2000
3211022,"HYUNDAI",2125
3211023,"HYUNDAI",2125
3211024,"HYUNDAI",2125
3211025,"HYUNDAI",10170
3211026,"HYUNDAI",2195
3211027,"HYUNDAI",2175
3211028,"HYUNDAI",2659
3211029,"HYUNDAI",2534
3211030,"HYUNDAI",2155
3212004,"HYUNDAI",1280
3212005,"HYUNDAI",1280
3212006,"HYUNDAI",2310
3212007,"HYUNDAI",2510
3212009,"HYUNDAI",1280
3212080,"HYUNDAI",2510
3212081,"HYUNDAI",4070
3212082,"HYUNDAI",1280
3212083,"HYUNDAI",2310
3212084,"HYUNDAI",2270
3212085,"HYUNDAI",2270
3212086,"HYUNDAI",4070
3212087,"HYUNDAI",1280
3212088,"HYUNDAI",1280
3212089,"HYUNDAI",2270
3212090,"HYUNDAI",2500
3212091,"HYUNDAI",2270
3212092,"HYUNDAI",2500
3212093,"HYUNDAI",2300
3212094,"HYUNDAI",2300
3212095,"HYUNDAI",1280
3212096,"HYUNDAI",1280
3212097,"HYUNDAI",10170
3212098,"HYUNDAI",2000
3212099,"HYUNDAI",2659
3212100,"HYUNDAI",2534
3212101,"HYUNDAI",2534
3222001,"HYUNDAI",8830
3222002,"HYUNDAI",5150
3222003,"HYUNDAI",8830
3226001,"HYUNDAI",14470
3226002,"HYUNDAI",8800
3226003,"HYUNDAI",4070
3226004,"HYUNDAI",7440
3226005,"HYUNDAI",2270
3226006,"HYUNDAI",8095
3226007,"HYUNDAI",10170
3226008,"HYUNDAI",10085
3226009,"HYUNDAI",5000
3226010,"HYUNDAI",10170
3226011,"HYUNDAI",2300
3317005,"HARLEY DAVIDSON",290
3317006,"HARLEY DAVIDSON",284
3317007,"HARLEY DAVIDSON",257
3317008,"HARLEY DAVIDSON",271
3317009,"HARLEY DAVIDSON",344
3317010,"HARLEY DAVIDSON",327
3317012,"HARLEY DAVIDSON",296
3317013,"HARLEY DAVIDSON",318
3317014,"HARLEY DAVIDSON",256
3317015,"HARLEY DAVIDSON",258
3317016,"HARLEY DAVIDSON",256
3317017,"HARLEY DAVIDSON",256
3317018,"HARLEY DAVIDSON",288
3317019,"HARLEY DAVIDSON",291
3317020,"HARLEY DAVIDSON",291
3317021,"HARLEY DAVIDSON",293
3317022,"HARLEY DAVIDSON",296
3317023,"HARLEY DAVIDSON",296
3317024,"HARLEY DAVIDSON",305
3317025,"HARLEY DAVIDSON",315
3317026,"HARLEY DAVIDSON",326
3317027,"HARLEY DAVIDSON",323
3317028,"HARLEY DAVIDSON",336
3317029,"HARLEY DAVIDSON",338
3317030,"HARLEY DAVIDSON",358
3317031,"HARLEY DAVIDSON",384
3317032,"HARLEY DAVIDSON",276
3317033,"HARLEY DAVIDSON",281
3317034,"HARLEY DAVIDSON",272
3317035,"HARLEY DAVIDSON",298
3317036,"HARLEY DAVIDSON",256
3317037,"HARLEY DAVIDSON",310
3317038,"HARLEY DAVIDSON",315
3317039,"HARLEY DAVIDSON",291
3317040,"HARLEY DAVIDSON",276
3317041,"HARLEY DAVIDSON",289
3317042,"HARLEY DAVIDSON",247
3317043,"HARLEY DAVIDSON",315
3317044,"HARLEY DAVIDSON",289
3317045,"HARLEY DAVIDSON",368
3317046,"HARLEY DAVIDSON",305
3317047,"HARLEY DAVIDSON",243
3317048,"HARLEY DAVIDSON",311
3317049,"HARLEY DAVIDSON",256
3317050,"HARLEY DAVIDSON",288
3317051,"HARLEY DAVIDSON",318
3317052,"HARLEY DAVIDSON",247
3317053,"HARLEY DAVIDSON",386
3317054,"HARLEY DAVIDSON",294
3317055,"HARLEY DAVIDSON",368
3317056,"HARLEY DAVIDSON",305
3317057,"HARLEY DAVIDSON",304
3317058,"HARLEY DAVIDSON",315
3317059,"HARLEY DAVIDSON",247
3317060,"HARLEY DAVIDSON",326
3317061,"HARLEY DAVIDSON",310
3317062,"HARLEY DAVIDSON",316
3317063,"HARLEY DAVIDSON",313
3317064,"HARLEY DAVIDSON",355
3317065,"HARLEY DAVIDSON",315
3317066,"HARLEY DAVIDSON",305
3317067,"HARLEY DAVIDSON",305
3317068,"HARLEY DAVIDSON",316
3317069,"HARLEY DAVIDSON",391
3317070,"HARLEY DAVIDSON",331
3317071,"HARLEY DAVIDSON",394
3317072,"HARLEY DAVIDSON",411
3317073,"HARLEY DAVIDSON",290
3317074,"HARLEY DAVIDSON",352
3317075,"HARLEY DAVIDSON",206
3317076,"HARLEY DAVIDSON",379
3317077,"HARLEY DAVIDSON",322
3317078,"HARLEY DAVIDSON",369
3317079,"HARLEY DAVIDSON",292
3317080,"HARLEY DAVIDSON",332
3317081,"HARLEY DAVIDSON",307
3317082,"HARLEY DAVIDSON",411
3317083,"HARLEY DAVIDSON",360
3319001,"HARLEY DAVIDSON",535
3401002,"HONDA",0
3401003,"HONDA",1280
3401004,"HONDA",0
3401005,"HONDA",0
3401007,"HONDA",0
3401008,"HONDA",0
3401010,"HONDA",0
3401013,"HONDA",1280
3401014,"HONDA",1280
3401015,"HONDA",1280
3401016,"HONDA",1280
3401018,"HONDA",1250
3401019,"HONDA",1250
3401021,"HONDA",1190
3401022,"HONDA",1598
3401023,"HONDA",1254
3401024,"HONDA",1280
3401027,"HONDA",1250
3401028,"HONDA",1163
3401029,"HONDA",1280
3401030,"HONDA",1163
3401032,"HONDA",1250
3401034,"HONDA",1250
3401035,"HONDA",1319
3401036,"HONDA",1250
3401037,"HONDA",1250
3401038,"HONDA",1390
3401039,"HONDA",1250
3401040,"HONDA",1250
3401041,"HONDA",1250
3401042,"HONDA",1094
3401043,"HONDA",1289
3401044,"HONDA",1363
3401045,"HONDA",1390
3401046,"HONDA",1138
3401047,"HONDA",1161
3401048,"HONDA",1117
3401051,"HONDA",1500
3401052,"HONDA",1415
3401053,"HONDA",1530
3401054,"HONDA",1163
3401057,"HONDA",0
3401058,"HONDA",1170
3401059,"HONDA",1146
3401061,"HONDA",1250
3401062,"HONDA",1390
3401064,"HONDA",1250
3401066,"HONDA",1130
3401067,"HONDA",1370
3401068,"HONDA",1370
3401069,"HONDA",1146
3401070,"HONDA",1019
3401073,"HONDA",1080
3401074,"HONDA",1175
3401076,"HONDA",1778
3401077,"HONDA",1146
3401079,"HONDA",1170
3401080,"HONDA",1464
3401082,"HONDA",0
3401083,"HONDA",1400
3401085,"HONDA",1070
3401087,"HONDA",1046
3401089,"HONDA",1086
3401092,"HONDA",1300
3401093,"HONDA",1146
3401094,"HONDA",1175
3401097,"HONDA",1380
3401098,"HONDA",1070
3401099,"HONDA",1046
3401100,"HONDA",1080
3401101,"HONDA",1055
3401102,"HONDA",1434
3401104,"HONDA",0
3401105,"HONDA",1234
3401106,"HONDA",1207
3401107,"HONDA",1300
3401108,"HONDA",1300
3401109,"HONDA",1224
3401110,"HONDA",1251
3401111,"HONDA",0
3401112,"HONDA",1307
3401113,"HONDA",1197
3401114,"HONDA",1335
3401115,"HONDA",1215
3401116,"HONDA",1055
3401117,"HONDA",1464
3401118,"HONDA",0
3401119,"HONDA",0
3401120,"HONDA",0
3401121,"HONDA",1280
3401122,"HONDA",1280
3401123,"HONDA",1820
3401124,"HONDA",1280
3401125,"HONDA",1340
3401126,"HONDA",1080
3401127,"HONDA",1113
3401128,"HONDA",1083
3401129,"HONDA",1116
3401130,"HONDA",1094
3401131,"HONDA",0
3401132,"HONDA",1300
3401133,"HONDA",1300
3401134,"HONDA",0
3401135,"HONDA",0
3401136,"HONDA",0
3401137,"HONDA",1280
3401138,"HONDA",1280
3401139,"HONDA",0
3401140,"HONDA",1144
3401141,"HONDA",0
3401142,"HONDA",1163
3401143,"HONDA",1390
3401144,"HONDA",1390
3401145,"HONDA",0
3401146,"HONDA",0
3401147,"HONDA",0
3401148,"HONDA",1497
3401149,"HONDA",1250
3401150,"HONDA",0
3401151,"HONDA",1197
3401152,"HONDA",1094
3401153,"HONDA",1176
3401154,"HONDA",1137
3401155,"HONDA",1193
3401156,"HONDA",1316
3401157,"HONDA",1140
3401158,"HONDA",1140
3401159,"HONDA",1140
3401160,"HONDA",1632
3401161,"HONDA",1321
3406002,"HONDA",1300
3406003,"HONDA",1560
3406005,"HONDA",1426
3406006,"HONDA",1400
3406007,"HONDA",1426
3406009,"HONDA",1400
3406010,"HONDA",1503
3406012,"HONDA",1480
3406016,"HONDA",1503
3406020,"HONDA",2029
3406022,"HONDA",1917
3406023,"HONDA",1564
3406024,"HONDA",2033
3406025,"HONDA",0
3406026,"HONDA",1523
3406027,"HONDA",2150
3406028,"HONDA",1603
3406029,"HONDA",1520
3406030,"HONDA",1850
3406031,"HONDA",1357
3406032,"HONDA",1256
3406033,"HONDA",1256
3406034,"HONDA",1121
3406035,"HONDA",1112
3408001,"HONDA",0
3408002,"HONDA",0
3408008,"HONDA",1480
3408011,"HONDA",2062
3408044,"HONDA",1586
3408045,"HONDA",1586
3408046,"HONDA",1600
3408047,"HONDA",1600
3408048,"HONDA",2062
3408049,"HONDA",1594
3408050,"HONDA",1570
3408051,"HONDA",1861
3408052,"HONDA",2127
3408053,"HONDA",1674
3408054,"HONDA",1569
3408055,"HONDA",1674
3408056,"HONDA",1962
3408057,"HONDA",1602
3417005,"HONDA",64
3417010,"HONDA",235
3417017,"HONDA",168
3417025,"HONDA",215
3417026,"HONDA",225
3417028,"HONDA",185
3417032,"HONDA",138
3417044,"HONDA",138
3417051,"HONDA",56
3417052,"HONDA",272
3417054,"HONDA",73
3417059,"HONDA",100
3417063,"HONDA",110
3417069,"HONDA",118
3417088,"HONDA",121
3417091,"HONDA",122
3417093,"HONDA",126
3417099,"HONDA",132
3417100,"HONDA",113
3417101,"HONDA",124
3417102,"HONDA",95
3417103,"HONDA",235
3417104,"HONDA",126
3417105,"HONDA",138
3417106,"HONDA",123
3417108,"HONDA",104
3417109,"HONDA",235
3417110,"HONDA",87
3417112,"HONDA",168
3417113,"HONDA",191
3417114,"HONDA",117
3417115,"HONDA",238
3417116,"HONDA",109
3417117,"HONDA",102
3417118,"HONDA",145
3417119,"HONDA",75
3417120,"HONDA",92
3417121,"HONDA",107
3417122,"HONDA",130
3417123,"HONDA",164
3417124,"HONDA",107
3417125,"HONDA",194
3417126,"HONDA",176
3417127,"HONDA",125
3417128,"HONDA",0
3417129,"HONDA",278
3417130,"HONDA",277
3417131,"HONDA",173
3417132,"HONDA",129
3417133,"HONDA",126
3417134,"HONDA",124
3417135,"HONDA",101
3417136,"HONDA",119
3417137,"HONDA",138
3417138,"HONDA",390
3417139,"HONDA",886
3417140,"HONDA",108
3417141,"HONDA",95
3417142,"HONDA",185
3417143,"HONDA",194
3417144,"HONDA",0
3417145,"HONDA",162
3417146,"HONDA",240
3417147,"HONDA",214
3417148,"HONDA",146
3417149,"HONDA",217
3417150,"HONDA",122
3417151,"HONDA",147
3417152,"HONDA",157
3417153,"HONDA",200
3417154,"HONDA",323
3417155,"HONDA",198
3417156,"HONDA",218
3417157,"HONDA",111
3417158,"HONDA",275
3417159,"HONDA",300
3417160,"HONDA",99
3417161,"HONDA",218
3417162,"HONDA",137
3417163,"HONDA",112
3417164,"HONDA",285
3417165,"HONDA",219
3417166,"HONDA",163
3417167,"HONDA",129
3417168,"HONDA",111
3417169,"HONDA",129
3417170,"HONDA",196
3417171,"HONDA",107
3417172,"HONDA",199
3417173,"HONDA",144
3417174,"HONDA",192
3417175,"HONDA",194
3417176,"HONDA",242
3417177,"HONDA",111
3417178,"HONDA",131
3417179,"HONDA",107
3417180,"HONDA",228
3417181,"HONDA",232
3417182,"HONDA",242
3417183,"HONDA",130
3417184,"HONDA",128
3417185,"HONDA",135
3417186,"HONDA",127
3417187,"HONDA",128
3417188,"HONDA",221
3417189,"HONDA",125
3417190,"HONDA",98
3417191,"HONDA",102
3418001,"HONDA",102
3418002,"HONDA",244
3418003,"HONDA",258
3418004,"HONDA",206
3418006,"HONDA",75
3418007,"HONDA",173
3418008,"HONDA",195
3418009,"HONDA",114
3418010,"HONDA",183
3418011,"HONDA",118
3418014,"HONDA",145
3418017,"HONDA",225
3418018,"HONDA",109
3418019,"HONDA",99
3418020,"HONDA",121
3418029,"HONDA",132
3418030,"HONDA",75
3418031,"HONDA",177
3418032,"HONDA",137
3418034,"HONDA",225
3418036,"HONDA",109
3418037,"HONDA",109
3418038,"HONDA",189
3418039,"HONDA",138
3418042,"HONDA",120
3418043,"HONDA",152
3418047,"HONDA",116
3418049,"HONDA",183
3418051,"HONDA",235
3418054,"HONDA",100
3418055,"HONDA",108
3418056,"HONDA",320
3418057,"HONDA",125
3418058,"HONDA",136
3418060,"HONDA",108
3418061,"HONDA",272
3418062,"HONDA",86
3418063,"HONDA",86
3418065,"HONDA",0
3418067,"HONDA",100
3418068,"HONDA",119
3418069,"HONDA",140
3418070,"HONDA",95
3418073,"HONDA",150
3418076,"HONDA",107
3419002,"HONDA",271
3419003,"HONDA",158
3419004,"HONDA",272
3419005,"HONDA",185
3419006,"HONDA",280
3419007,"HONDA",208
3419008,"HONDA",243
3419009,"HONDA",266
3421001,"HONDA",2064
3421002,"HONDA",2031
3504001,"IFA",23500
3522001,"IFA",0
3526001,"IFA",14787
3603001,"INTERNATIONAL",0
3603002,"INTERNATIONAL",0
3603003,"INTERNATIONAL",0
3603081,"INTERNATIONAL",5000
3603082,"INTERNATIONAL",7989
3603083,"INTERNATIONAL",5000
3603084,"INTERNATIONAL",2970
3603085,"INTERNATIONAL",0
3603086,"INTERNATIONAL",0
3603087,"INTERNATIONAL",0
3603088,"INTERNATIONAL",0
3603089,"INTERNATIONAL",3100
3604005,"INTERNATIONAL",5121
3604010,"INTERNATIONAL",0
3604011,"INTERNATIONAL",0
3604013,"INTERNATIONAL",0
3604016,"INTERNATIONAL",0
3604017,"INTERNATIONAL",5121
3604018,"INTERNATIONAL",5121
3604022,"INTERNATIONAL",7420
3604023,"INTERNATIONAL",6439
3604080,"INTERNATIONAL",5121
3604082,"INTERNATIONAL",0
3604083,"INTERNATIONAL",7880
3604084,"INTERNATIONAL",7880
3604085,"INTERNATIONAL",0
3604086,"INTERNATIONAL",0
3604087,"INTERNATIONAL",0
3604088,"INTERNATIONAL",0
3604089,"INTERNATIONAL",7420
3604090,"INTERNATIONAL",5121
3604091,"INTERNATIONAL",5121
3604092,"INTERNATIONAL",0
3604093,"INTERNATIONAL",5121
3604094,"INTERNATIONAL",5121
3610001,"INTERNATIONAL",0
3610006,"INTERNATIONAL",0
3610007,"INTERNATIONAL",0
3610009,"INTERNATIONAL",5121
3610081,"INTERNATIONAL",7880
3610082,"INTERNATIONAL",7880
3610083,"INTERNATIONAL",0
3610086,"INTERNATIONAL",0
3610088,"INTERNATIONAL",5121
3610089,"INTERNATIONAL",0
3610090,"INTERNATIONAL",0
3610091,"INTERNATIONAL",0
3610092,"INTERNATIONAL",5121
3610093,"INTERNATIONAL",5121
3610094,"INTERNATIONAL",0
3610095,"INTERNATIONAL",0
3610096,"INTERNATIONAL",5121
3610097,"INTERNATIONAL",5121
3610098,"INTERNATIONAL",5121
3610099,"INTERNATIONAL",7420
3610100,"INTERNATIONAL",5121
3610101,"INTERNATIONAL",5121
3610102,"INTERNATIONAL",5223
3610103,"INTERNATIONAL",0
3610104,"INTERNATIONAL",5223
3610105,"INTERNATIONAL",5223
3610106,"INTERNATIONAL",0
3611001,"INTERNATIONAL",0
3611002,"INTERNATIONAL",0
3611010,"INTERNATIONAL",7880
3611011,"INTERNATIONAL",0
3611012,"INTERNATIONAL",5000
3611080,"INTERNATIONAL",7420
3611083,"INTERNATIONAL",5121
3611084,"INTERNATIONAL",7989
3611085,"INTERNATIONAL",6439
3611086,"INTERNATIONAL",0
3611087,"INTERNATIONAL",5121
3611088,"INTERNATIONAL",0
3611089,"INTERNATIONAL",6376
3611090,"INTERNATIONAL",7880
3611091,"INTERNATIONAL",0
3611092,"INTERNATIONAL",0
3611093,"INTERNATIONAL",0
3611094,"INTERNATIONAL",7420
3611095,"INTERNATIONAL",5121
3611096,"INTERNATIONAL",5121
3611097,"INTERNATIONAL",5121
3611098,"INTERNATIONAL",0
3611099,"INTERNATIONAL",0
3611100,"INTERNATIONAL",5121
3611101,"INTERNATIONAL",5121
3611102,"INTERNATIONAL",3100
3611103,"INTERNATIONAL",0
3611104,"INTERNATIONAL",8100
3611105,"INTERNATIONAL",5223
3611106,"INTERNATIONAL",5223
3611107,"INTERNATIONAL",5223
3611108,"INTERNATIONAL",8454
3611109,"INTERNATIONAL",8443
3611110,"INTERNATIONAL",5223
3611111,"INTERNATIONAL",0
3611112,"INTERNATIONAL",5223
3611113,"INTERNATIONAL",5223
3612002,"INTERNATIONAL",0
3612003,"INTERNATIONAL",0
3612004,"INTERNATIONAL",0
3612005,"INTERNATIONAL",0
3612006,"INTERNATIONAL",5121
3612009,"INTERNATIONAL",7420
3612080,"INTERNATIONAL",0
3612081,"INTERNATIONAL",0
3612082,"INTERNATIONAL",5121
3612083,"INTERNATIONAL",7880
3612084,"INTERNATIONAL",5121
3612085,"INTERNATIONAL",5121
3612086,"INTERNATIONAL",0
3612087,"INTERNATIONAL",7420
3612088,"INTERNATIONAL",5121
3612089,"INTERNATIONAL",5121
3612090,"INTERNATIONAL",7420
3612091,"INTERNATIONAL",5121
3612092,"INTERNATIONAL",5121
3612093,"INTERNATIONAL",5121
3612094,"INTERNATIONAL",0
3612095,"INTERNATIONAL",0
3612096,"INTERNATIONAL",7880
3612097,"INTERNATIONAL",8100
3612098,"INTERNATIONAL",0
3612099,"INTERNATIONAL",5223
3622001,"INTERNATIONAL",0
3622002,"INTERNATIONAL",0
3622003,"INTERNATIONAL",13000
3622004,"INTERNATIONAL",22000
3622005,"INTERNATIONAL",8350
3622006,"INTERNATIONAL",22500
3622008,"INTERNATIONAL",0
3622010,"INTERNATIONAL",0
3622012,"INTERNATIONAL",0
3622013,"INTERNATIONAL",0
3622014,"INTERNATIONAL",7880
3622016,"INTERNATIONAL",8350
3622020,"INTERNATIONAL",0
3622021,"INTERNATIONAL",8350
3622022,"INTERNATIONAL",0
3622023,"INTERNATIONAL",8350
3622026,"INTERNATIONAL",8350
3622028,"INTERNATIONAL",0
3622080,"INTERNATIONAL",0
3622081,"INTERNATIONAL",7880
3622084,"INTERNATIONAL",12800
3622085,"INTERNATIONAL",0
3622086,"INTERNATIONAL",0
3622089,"INTERNATIONAL",8350
3622090,"INTERNATIONAL",0
3622091,"INTERNATIONAL",12800
3622092,"INTERNATIONAL",0
3622093,"INTERNATIONAL",8350
3622094,"INTERNATIONAL",0
3622095,"INTERNATIONAL",7635
3622096,"INTERNATIONAL",0
3622097,"INTERNATIONAL",0
3622098,"INTERNATIONAL",0
3622099,"INTERNATIONAL",0
3622100,"INTERNATIONAL",0
3622101,"INTERNATIONAL",0
3622102,"INTERNATIONAL",0
3622103,"INTERNATIONAL",0
3622104,"INTERNATIONAL",0
3622105,"INTERNATIONAL",0
3622106,"INTERNATIONAL",0
3622107,"INTERNATIONAL",0
3622108,"INTERNATIONAL",0
3622109,"INTERNATIONAL",0
3622110,"INTERNATIONAL",0
3622111,"INTERNATIONAL",0
3622112,"INTERNATIONAL",0
3622113,"INTERNATIONAL",0
3622114,"INTERNATIONAL",0
3626001,"INTERNATIONAL",5121
3626004,"INTERNATIONAL",0
3626005,"INTERNATIONAL",0
3626006,"INTERNATIONAL",0
3626007,"INTERNATIONAL",5121
3626080,"INTERNATIONAL",7880
3626081,"INTERNATIONAL",0
3626082,"INTERNATIONAL",7880
3626083,"INTERNATIONAL",7420
3626084,"INTERNATIONAL",0
3626085,"INTERNATIONAL",5262
3626086,"INTERNATIONAL",7650
