"Estado","Nacionalidad","Combustible","Puertas","Transmision","Codigo"
"Activo","SUE","GSL",5,"4X2",9406005
"Activo","SUE","GSL",5,"4X2",9406006
"Activo","SUE","GSL",5,"4X2",9406007
"Activo","SUE","GSL",5,"4X4",9406008
"Activo","SUE","",5,"",9406009
"Activo","SUE","DSL",5,"4X2",9406010
"Activo","SUE","GSL",5,"4X2",9406011
"Activo","SUE","GSL",5,"4X4",9406012
"Activo","SUE","GSL",5,"4X4",9406013
"Activo","SUE","GSL",5,"4X4",9406014
"Activo","SUE","GSL",5,"4X2",9406016
"Activo","SUE","GSL",5,"4X4",9406018
"Activo","SUE","GSL",5,"4X4",9406019
"Activo","SUE","DSL",5,"4X4",9406020
"Activo","SUE","DSL",5,"4X4",9406021
"Activo","SUE","DSL",5,"4X4",9406022
"Activo","SUE","GSL",5,"4X2",9406023
"Activo","SUE","DSL",5,"4X4",9406024
"Activo","SUE","GSL",5,"4X2",9406025
"Activo","SUE","GSL",5,"4X4",9406026
"Activo","SUE","GSL",5,"4X2",9406027
"Activo","SUE","GSL",5,"4X4",9406028
"Activo","SUE","GSL",5,"4X4",9406029
"Activo","SUE","GSL",5,"4X2",9406030
"Activo","SUE","GSL",5,"4X4",9406031
"Activo","SUE","GSL",5,"4X2",9406032
"Activo","SUE","GSL",5,"4X4",9406033
"Activo","SUE","GSL",5,"4X4",9406034
"Activo","SUE","GSL",5,"4X4",9406035
"Activo","SUE","DSL",5,"4X4",9406036
"Activo","SUE","GSL",5,"4X4",9406037
"Activo","SUE","GSL",5,"4X4",9406038
"Activo","SUE","GSL",5,"4X4",9406039
"Activo","SUE","GSL",5,"4X4",9406040
"Activo","SUE","GSL",5,"4X4",9406041
"Activo","SUE","GSL",5,"4X4",9406042
"Activo","SUE","DSL",5,"4X4",9406043
"Activo","SUE","GSL",5,"4X4",9406044
"Activo","SUE","GSL",5,"4X4",9406045
"Activo","SUE","GSL",5,"4X4",9406046
"Activo","SUE","GSL",5,"4X4",9406047
"Activo","SUE","GSL",5,"4X4",9406048
"Activo","SUE","GSL",5,"4X4",9406049
"Activo","SUE","GSL",5,"4X4",9406050
"Activo","SUE","GSL",5,"4X4",9406051
"Activo","SUE","GSL",5,"4X4",9408001
"Activo","SUE","DSL",5,"4X4",9408002
"Activo","SUE","GSL",5,"4X4",9408003
"Activo","SUE","GSL",5,"4X4",9408004
"Activo","SUE","DSL",0,"4X2",9411001
"Activo","USA","DSL",2,"8X4",9411002
"Activo","BRA","DSL",2,"6X4",9411003
"Activo","BRA","DSL",2,"4X2",9411004
"Activo","BRA","DSL",0,"4X2",9411005
"Activo","BRA","DSL",0,"4X2",9411006
"Activo","BRA","DSL",0,"4X2",9411007
"Activo","BRA","DSL",0,"4X2",9411008
"Activo","BRA","DSL",0,"4X2",9411009
"Activo","SUE","DSL",2,"6X4",9412001
"Activo","SUE","DSL",2,"6X4",9422004
"Activo","SUE","DSL",2,"6X4",9422005
"Activo","SUE","DSL",2,"6X4",9422006
"Activo","SUE","DSL",2,"6X4",9422007
"Activo","SUE","DSL",2,"4X2",9422008
"Activo","BRA","DSL",2,"6X4",9422011
"Activo","SUE","DSL",2,"6X4",9422012
"Activo","SUE","DSL",2,"6X4",9422081
"Activo","BRA","DSL",2,"6X4",9422082
"Activo","SUE","DSL",2,"6X4",9422083
"Activo","SUE","DSL",2,"6X4",9422084
"Activo","SUE","DSL",2,"6X4",9426001
"Activo","SUE","DSL",2,"6X4",9426002
"Activo","BRA","DSL",2,"6X4",9426003
"Activo","SUE","DSL",2,"6X4",9426004
"Activo","BRA","DSL",2,"6X4",9426005
"Activo","CAN","",2,"",9522001
"Activo","KOR","",0,"",9526001
"Activo","KOR","GSL",3,"4X2",9601001
"Activo","COL","GSL",0,"2X1",9817013
"Activo","COL","GSL",0,"2X1",9817014
"Activo","COL","GSL",0,"2X1",9817015
"Activo","COL","GSL",0,"2X1",9817016
"Activo","COL","GSL",0,"2X1",9817017
"Activo","COL","GSL",0,"2X1",9817018
"Activo","JAP","GSL",0,"2X1",9817023
"Activo","JAP","GSL",0,"2X1",9817024
"Activo","JAP","GSL",0,"2X1",9817028
"Activo","JAP","GSL",0,"2X1",9817031
"Activo","JAP","GSL",0,"2X1",9817036
"Activo","JAP","GSL",0,"2X1",9817038
"Activo","COL","GSL",0,"2X1",9817043
"Activo","COL","GSL",0,"2X1",9817046
"Activo","COL","GSL",0,"2X1",9817047
"Activo","JAP","GSL",0,"2X1",9817054
"Activo","BRA","",0,"",9817062
"Activo","JAP","GSL",0,"2X1",9817076
"Activo","JAP","GSL",0,"2X1",9817078
"Activo","JAP","",0,"",9817079
"Activo","JAP","GSL",0,"2X1",9817080
"Activo","JAP","GSL",0,"2X1",9817082
"Activo","JAP","GSL",0,"2X1",9817083
"Activo","JAP","GSL",0,"2X1",9817088
"Activo","JAP","GSL",0,"2X1",9817089
"Activo","JAP","GSL",0,"2X1",9817090
"Activo","COL","GSL",0,"2X1",9817092
"Activo","JAP","GSL",0,"2X1",9817093
"Activo","","GSL",0,"2X1",9817094
"Activo","JAP","GSL",0,"2X1",9817095
"Activo","BRA","GSL",0,"2X1",9817097
"Activo","JAP","GSL",0,"2X1",9817098
"Activo","COL","GSL",0,"2X1",9817099
"Activo","JAP","GSL",0,"4X2",9817103
"Activo","COL","GSL",0,"2X1",9817104
"Activo","JAP","GSL",0,"2X1",9817106
"Activo","JAP","GSL",0,"2X1",9817107
"Activo","COL","GSL",0,"2X1",9817108
"Activo","BRA","GSL",0,"2X1",9817110
"Activo","","",0,"",9817111
"Activo","COL","GSL",0,"2X1",9817112
"Activo","JAP","GSL",0,"2X1",9817113
"Activo","JAP","GSL",0,"2X1",9817115
"Activo","JAP","GSL",0,"2X1",9817116
"Activo","COL","GSL",0,"2X1",9817117
"Activo","JAP","GSL",0,"2X1",9817118
"Activo","JAP","GSL",0,"2X1",9817119
"Activo","JAP","GSL",0,"2X1",9817120
"Activo","COL","GSL",0,"2X1",9817122
"Activo","COL","GSL",0,"2X1",9817123
"Activo","JAP","GSL",0,"2X1",9817124
"Activo","JAP","GSL",0,"2X1",9817125
"Activo","JAP","GSL",0,"2X1",9817126
"Activo","JAP","GSL",0,"2X1",9817127
"Activo","COL","GSL",0,"2X1",9817128
"Activo","JAP","GSL",0,"2X1",9817129
"Activo","COL","GSL",0,"2X1",9817131
"Activo","JAP","",0,"",9817132
"Activo","JAP","",0,"",9817133
"Activo","JAP","GSL",0,"2X1",9817134
"Activo","JAP","",0,"",9817135
"Activo","JAP","GSL",0,"2X1",9817136
"Activo","COL","GSL",0,"2X1",9817137
"Activo","COL","GSL",0,"2X1",9817138
"Activo","COL","GSL",0,"2X1",9817140
"Activo","JAP","GSL",0,"2X1",9817141
"Activo","COL","GSL",0,"2X1",9817142
"Activo","COL","GSL",0,"2X1",9817143
"Activo","JAP","GSL",0,"2X1",9817144
"Activo","JAP","GSL",0,"2X1",9817145
"Activo","COL","GSL",0,"2X1",9817146
"Activo","USA","GSL",0,"2X1",9817147
"Activo","JAP","GSL",0,"2X1",9817148
"Activo","JAP","GSL",0,"2X1",9817149
"Activo","COL","GSL",0,"2X1",9817150
"Activo","JAP","GSL",0,"2X1",9817151
"Activo","USA","GSL",0,"2X1",9817152
"Activo","COL","GSL",0,"2X1",9817153
"Activo","JAP","GSL",0,"2X1",9817154
"Activo","JAP","GSL",0,"2X1",9817155
"Activo","JAP","GSL",0,"2X1",9817156
"Activo","JAP","GSL",0,"2X1",9817157
"Activo","JAP","GSL",0,"2X1",9817158
"Activo","COL","GSL",0,"2X1",9817159
"Activo","CHI","GSL",0,"2X1",9817160
"Activo","JAP","GSL",0,"2X1",9817161
"Activo","JAP","GSL",0,"2X1",9817162
"Activo","JAP","GSL",0,"2X1",9817163
"Activo","COL","GSL",0,"2X1",9817165
"Activo","JAP","GSL",0,"2X1",9817166
"Activo","JAP","GSL",0,"2X1",9817167
"Activo","JAP","GSL",0,"2X1",9817168
"Activo","JAP","GSL",0,"2X1",9817169
"Activo","JAP","GSL",0,"2X1",9817170
"Activo","COL","GSL",0,"2X1",9817171
"Activo","TAI","GSL",0,"2X1",9817172
"Activo","JAP","GSL",0,"2X1",9817173
"Activo","IND","GSL",0,"2X1",9817174
"Activo","JAP","GSL",0,"2X1",9817175
"Activo","COL","GSL",0,"2X1",9817176
"Activo","COL","GSL",0,"2X1",9817177
"Activo","COL","GSL",0,"2X1",9817178
"Activo","COL","GSL",0,"2X1",9817179
"Activo","BRA","GSL",0,"2X1",9817180
"Activo","JAP","GSL",0,"2X1",9817181
"Activo","JAP","GSL",0,"2X1",9817182
"Activo","JAP","GSL",0,"2X1",9817183
"Activo","JAP","GSL",0,"2X1",9817184
"Activo","JAP","GSL",0,"2X1",9817185
"Activo","JAP","GSL",0,"2X1",9817186
"Activo","JAP","GSL",0,"2X1",9817187
"Activo","BRA","GSL",0,"2X1",9817188
"Activo","COL","GSL",0,"2X1",9817189
"Activo","COL","GSL",0,"2X1",9817190
"Activo","COL","GSL",0,"2X1",9817191
"Activo","TAI","GSL",0,"2X1",9817192
"Activo","IND","GSL",0,"2X1",9817193
"Activo","JAP","GSL",0,"2X1",9817194
"Activo","COL","GSL",0,"2X1",9817195
"Activo","TAI","GSL",0,"2X1",9817196
"Activo","IND","GSL",0,"2X1",9817197
"Activo","JAP","GSL",0,"2X1",9817198
"Activo","COL","GSL",0,"2X1",9817199
"Activo","COL","GSL",0,"2X1",9817200
"Activo","COL","GSL",0,"2X1",9817201
"Activo","JAP","GSL",0,"2X1",9817202
"Activo","COL","GSL",0,"2X1",9817203
"Activo","JAP","GSL",0,"2X1",9817204
"Activo","JAP","GSL",0,"2X1",9818002
"Activo","JAP","",0,"",9818003
"Activo","JAP","",0,"",9818008
"Activo","JAP","GSL",0,"2X1",9818017
"Activo","JAP","GSL",0,"2X1",9818021
"Activo","JAP","GSL",0,"2X1",9818023
"Activo","JAP","GSL",0,"2X1",9818026
"Activo","JAP","GSL",0,"2X1",9818029
"Activo","JAP","GSL",0,"4X2",9818036
"Activo","JAP","GSL",0,"2X1",9818039
"Activo","JAP","GSL",0,"2X1",9818041
"Activo","JAP","GSL",0,"2X1",9818044
"Activo","JAP","GSL",0,"2X1",9818045
"Activo","JAP","GSL",0,"2X1",9818046
"Activo","JAP","GSL",0,"2X1",9818049
"Activo","JAP","GSL",0,"2X1",9818054
"Activo","JAP","",0,"",9818056
"Activo","JAP","GSL",0,"2X1",9818058
"Activo","JAP","",0,"",9818061
"Activo","JAP","GSL",0,"2X1",9818066
"Activo","JAP","GSL",0,"2X1",9818067
"Activo","JAP","GSL",0,"2X1",9818068
"Activo","JAP","GSL",0,"2X1",9818075
"Activo","JAP","GSL",0,"4X4",9819001
"Activo","JAP","GSL",0,"4X4",9819002
"Activo","JAP","GSL",0,"4X2",9819003
"Activo","USA","GSL",0,"4X4",9819004
"Activo","USA","GSL",0,"4X4",9819005
"Activo","JAP","GSL",0,"4X2",9819006
"Activo","USA","GSL",0,"4X4",9819007
"Activo","USA","GSL",0,"4X4",9819008
"Activo","USA","GSL",0,"4X4",9819009
"Activo","USA","GSL",0,"4X4",9819010
"Activo","JAP","GSL",0,"4X2",9819011
"Activo","JAP","GSL",0,"4X4",9819012
"Activo","JAP","GSL",0,"4X2",9819013
"Activo","JAP","GSL",0,"4X4",9819014
"Activo","TAI","GSL",0,"4X2",9819015
"Activo","JAP","GSL",0,"4X2",9819016
"Activo","JAP","GSL",0,"4X2",9819017
"Activo","TWN","GSL",0,"4X2",9819018
"Activo","USA","GSL",4,"4X4",9819019
"Activo","IND","DSL",5,"4X2",10001001
"Activo","IND","DSL",5,"4X2",10001002
"Activo","IND","",5,"",10001003
"Activo","IND","",5,"",10001004
"Activo","IND","",2,"",10004001
"Activo","IND","",5,"4X4",10006003
"Activo","IND","",5,"",10006004
"Activo","IND","",0,"",10012001
"Activo","IND","DSL",2,"4X2",10020004
"Activo","IND","",4,"",10021001
"Activo","TWN","GSL",0,"2X1",10117001
"Activo","TWN","GSL",0,"2X1",10117002
"Activo","TWN","GSL",0,"2X1",10117003
"Activo","TWN","GSL",0,"2X1",10117005
"Activo","TWN","GSL",0,"2X1",10117006
"Activo","TWN","GSL",0,"2X1",10117007
"Activo","TWN","GSL",0,"2X1",10117008
"Activo","TWN","GSL",0,"2X1",10117009
"Activo","TWN","GSL",0,"2X1",10117010
"Activo","COL","GSL",0,"2X1",10117011
"Activo","TWN","GSL",0,"2X1",10117012
"Activo","TWN","GSL",0,"2X1",10117013
"Activo","COL","GSL",0,"2X1",10117014
"Activo","TWN","GSL",0,"2X1",10117015
"Activo","TWN","GSL",0,"2X1",10117016
"Activo","TWN","GSL",0,"2X1",10117017
"Activo","TWN","GSL",0,"2X1",10117018
"Activo","TWN","GSL",0,"2X1",10117019
"Activo","TWN","GSL",0,"2X1",10117020
"Activo","TWN","GSL",0,"2X1",10117021
"Activo","TWN","GSL",0,"2X1",10117022
"Activo","COL","GSL",0,"2X1",10117023
"Activo","COL","GSL",0,"2X1",10117024
"Activo","COL","GSL",0,"2X1",10117025
"Activo","COL","GSL",0,"2X1",10117026
"Activo","TWN","GSL",0,"4X4",10119001
"Activo","TWN","GSL",0,"4X2",10119002
"Activo","TWN","GSL",0,"4X2",10119003
"Activo","TWN","GSL",0,"4X4",10119004
"Activo","BRA","DSL",3,"4X2",10203001
"Activo","BRA","DSL",2,"4X2",10203002
"Activo","BRA","DSL",4,"4X2",10203003
"Activo","CHI","DSL",3,"4X2",10203005
"Activo","BRA","DSL",3,"4X2",10203006
"Activo","BRA","DSL",4,"4X2",10203007
"Activo","CHI","DSL",2,"4X2",10203008
"Activo","CHI","DSL",2,"4X2",10203009
"Activo","ITA","GAS",2,"4X2",10203010
"Activo","CHI","DSL",2,"4X2",10203011
"Activo","ITA","GAS",2,"4X2",10203012
"Activo","BRA","DSL",4,"4X2",10203013
"Activo","BRA","DSL",5,"4X2",10203014
"Activo","BRA","DSL",5,"4X2",10203015
"Activo","BRA","DSL",5,"4X2",10203016
"Activo","ITA","GAS",5,"4X2",10203017
"Activo","ITA","GAS",5,"4X2",10203018
"Activo","BRA","DSL",5,"4X2",10203019
"Activo","CHI","DSL",2,"4X2",10203020
"Activo","BRA","DSL",5,"4X2",10203021
"Activo","ARG","DSL",2,"4X2",10204001
"Activo","ARG","DSL",2,"4X2",10204003
"Activo","BRA","DSL",2,"4X2",10204004
"Activo","","",2,"",10204082
"Activo","ARG","DSL",2,"4X2",10204083
"Activo","BRA","DSL",3,"4X2",10204084
"Activo","CHI","DSL",2,"4X2",10204085
"Activo","BRA","DSL",2,"4X2",10204086
"Activo","BRA","DSL",5,"4X2",10207001
"Activo","BRA","DSL",5,"4X2",10207002
"Activo","BRA","DSL",5,"4X2",10207003
"Activo","BRA","DSL",5,"4X2",10207004
"Activo","ITA","GAS",5,"4X2",10207005
"Activo","ITA","GAS",5,"4X2",10207006
"Activo","COL","DSL",2,"4X2",10211001
"Activo","ARG","DSL",2,"4X2",10211002
"Activo","BRA","DSL",2,"4X2",10211003
"Activo","ARG","DSL",2,"4X2",10211004
"Activo","ARG","DSL",2,"4X2",10211005
"Activo","ITA","GAS",2,"4X2",10211006
"Activo","ITA","DSL",2,"4X2",10211007
"Activo","ITA","DSL",2,"6X4",10211008
"Activo","CHI","DSL",4,"4X2",10211009
"Activo","CHI","DSL",2,"4X2",10211010
"Activo","CHI","DSL",2,"4X2",10211011
"Activo","BRA","DSL",2,"4X2",10211012
"Activo","BRA","DSL",2,"4X2",10211013
"Activo","BRA","DSL",2,"6X4",10211014
"Activo","BRA","DSL",2,"4X2",10211015
"Activo","BRA","DSL",2,"4X2",10211016
"Activo","BRA","DSL",2,"4X2",10211017
"Activo","ITA","GAS",2,"4X2",10211018
"Activo","ITA","DSL",2,"4X2",10211019
"Activo","BRA","DSL",2,"4X2",10211020
"Activo","COL","DSL",2,"4X2",10212001
"Activo","BRA","DSL",4,"4X2",10212002
"Activo","ARG","DSL",2,"4X2",10212004
"Activo","ARG","DSL",2,"4X2",10212080
"Activo","BRA","DSL",2,"4X2",10212081
"Activo","COL","DSL",0,"4X2",10212083
"Activo","ARG","DSL",2,"4X2",10212084
"Activo","CHI","DSL",2,"4X2",10212085
"Activo","ITA","GAS",2,"4X2",10212086
"Activo","CHI","DSL",2,"4X2",10212087
"Activo","ITA","DSL",2,"4X2",10212088
"Activo","CHI","DSL",2,"4X2",10212089
"Activo","BRA","DSL",2,"4X2",10212090
"Activo","BRA","DSL",2,"6X4",10222001
"Activo","ARG","DSL",2,"4X2",10222003
"Activo","BRA","DSL",2,"6X4",10222004
"Activo","BRA","DSL",2,"4X2",10222081
"Activo","BRA","DSL",2,"6X4",10222082
"Activo","ITA","DSL",2,"4X2",10222083
"Activo","BRA","DSL",2,"4X2",10222084
"Activo","ARG","",2,"",10226001
"Activo","ITA","DSL",2,"6X4",10226002
"Activo","ARG","DSL",2,"4X2",10226003
"Activo","ARG","DSL",2,"4X2",10226004
"Activo","ARG","DSL",2,"6X4",10226005
"Activo","ARG","DSL",2,"4X2",10226006
"Activo","BRA","DSL",2,"4X2",10226007
"Activo","BRA","DSL",2,"4X2",10403001
"Activo","BRA","DSL",2,"4X2",10403002
"Activo","BRA","DSL",2,"4X2",10403003
"Activo","BRA","DSL",3,"4X2",10403004
"Activo","BRA","DSL",2,"4X2",10403005
"Activo","BRA","DSL",2,"4X2",10403008
"Activo","BRA","DSL",2,"4X2",10403009
"Activo","BRA","DSL",2,"4X2",10403010
"Activo","BRA","DSL",2,"4X2",10403011
"Activo","BRA","DSL",2,"4X2",10403012
"Activo","BRA","DSL",2,"4X2",10403013
"Activo","BRA","DSL",2,"4X2",10403014
"Activo","BRA","DSL",2,"4X2",10403015
"Activo","BRA","DSL",2,"4X2",10403016
"Activo","BRA","DSL",2,"4X2",10403017
"Activo","BRA","DSL",2,"4X2",10403018
"Activo","BRA","DSL",3,"4X2",10403019
"Activo","BRA","DSL",2,"4X2",10403020
"Activo","BRA","DSL",2,"4X2",10404003
"Activo","BRA","DSL",2,"4X2",10410001
"Activo","BRA","DSL",2,"4X2",10410003
"Activo","BRA","DSL",2,"4X2",10411001
"Activo","BRA","DSL",2,"4X2",10411002
"Activo","BRA","DSL",2,"4X2",10411003
"Activo","BRA","DSL",2,"4X2",10411007
"Activo","BRA","DSL",2,"4X2",10411008
"Activo","BRA","DSL",2,"4X2",10411009
"Activo","BRA","DSL",0,"4X2",10411010
"Activo","BRA","DSL",0,"4X2",10411011
"Activo","BRA","DSL",0,"4X2",10411012
"Activo","BRA","DSL",0,"4X2",10411013
"Activo","BRA","DSL",0,"4X2",10411014
"Activo","BRA","GAS",0,"4X2",10411015
"Activo","BRA","DSL",2,"4X2",10412002
"Activo","BRA","DSL",2,"4X2",10412003
"Activo","CHI","GSL",5,"4X2",10501002
"Activo","CHI","GSL",5,"4X2",10501003
"Activo","CHI","GSL",4,"4X2",10501004
"Activo","CHI","GSL",5,"4X2",10506000
"Activo","CHI","GSL",5,"4X2",10506001
"Activo","CHI","GSL",5,"4X2",10506002
"Activo","CHI","GSL",5,"4X2",10506003
"Activo","CHI","GSL",5,"4X2",10506004
"Activo","CHI","GSL",5,"4X2",10506005
"Activo","CHI","GSL",5,"4X2",10506006
"Activo","CHI","GSL",5,"4X2",10506007
"Activo","CHI","GSL",5,"4X2",10506008
"Activo","CHI","GSL",5,"4X2",10506009
"Activo","CHI","GSL",5,"4X2",10507001
"Activo","CHI","GSL",5,"4X2",10507002
"Activo","CHI","GSL",5,"4X2",10507003
"Activo","CHI","GSL",2,"4X2",10512001
"Activo","CHI","GSL",2,"4X2",10512002
"Activo","CHI","GSL",2,"4X2",10512003
"Activo","CHI","GSL",2,"4X2",10512004
"Activo","CHI","GSL",2,"4X2",10512005
"Activo","CHI","GSL",2,"4X2",10512006
"Activo","CHI","GSL",2,"4X2",10520001
"Activo","CHI","GSL",2,"4X2",10520002
"Activo","CHI","GSL",2,"4X2",10520004
"Activo","CHI","GSL",2,"4X2",10520005
"Activo","CHI","GSL",2,"4X2",10520006
"Activo","CHI","GSL",2,"4X2",10520007
"Activo","CHI","GSL",2,"4X2",10520008
"Activo","CHI","GSL",2,"4X2",10520009
"Activo","CHI","GSL",4,"4X2",10521001
"Activo","CHI","GSL",4,"4X2",10521002
"Activo","CHI","GSL",4,"4X2",10521003
"Activo","CHI","GSL",4,"4X2",10521004
"Activo","CHI","GSL",4,"4X2",10521005
"Activo","CHI","GSL",4,"4X2",10521006
"Activo","CHI","GSL",4,"4X2",10521007
"Activo","CHI","GSL",4,"4X2",10521008
"Activo","CHI","GSL",5,"4X2",10601001
"Activo","CHI","",5,"",10601002
"Activo","CHI","GSL",5,"4X2",10601003
"Activo","CHI","",4,"",10601004
"Activo","CHI","",4,"",10601005
"Activo","CHI","GSL",5,"4X2",10601006
"Activo","CHI","GSL",4,"4X2",10601007
"Activo","CHI","GSL",4,"4X2",10601008
"Activo","CHI","GSL",5,"4X2",10601009
"Activo","CHI","GSL",5,"4X2",10601010
"Activo","CHI","GSL",5,"4X2",10601011
"Activo","CHI","GSL",4,"4X2",10601012
"Activo","CHI","GSL",4,"4X2",10601013
"Activo","CHI","GSL",5,"4X2",10601014
"Activo","CHI","GSL",5,"4X2",10601015
"Activo","CHI","GSL",5,"4X2",10601016
"Activo","CHI","GSL",5,"4X2",10606001
"Activo","CHI","GSL",5,"4X2",10606002
"Activo","CHI","GSL",5,"4X2",10606003
"Activo","CHI","GSL",5,"4X2",10606004
"Activo","CHI","GSL",5,"4X2",10606005
"Activo","CHI","GSL",5,"4X2",10606006
"Activo","CHI","GSL",5,"4X2",10606007
"Activo","CHI","GSL",5,"4X2",10606008
"Activo","CHI","GSL",5,"4X2",10606009
"Activo","CHI","GSL",5,"4X2",10606010
"Activo","CHI","GSL",5,"4X2",10606011
"Activo","CHI","GSL",5,"4X2",10606012
"Activo","CHI","GSL",5,"4X2",10606013
"Activo","CHI","GSL",2,"4X2",10607001
"Activo","CHI","GSL",2,"4X2",10607002
"Activo","CHI","GSL",5,"4X2",10607003
"Activo","CHI","GSL",5,"4X4",10608001
"Activo","CHI","GSL",2,"4X2",10612001
"Activo","CHI","GSL",2,"4X2",10620001
"Activo","CHI","GSL",2,"4X2",10620002
"Activo","CHI","GSL",5,"4X2",10701010
"Activo","CHI","GSL",5,"4X2",10701011
"Activo","CHI","GSL",4,"4X2",10701012
"Activo","CHI","GSL",5,"4X2",10706001
"Activo","CHI","GSL",4,"4X2",10706002
"Activo","CHI","GSL",4,"4X2",10706003
"Activo","CHI","GSL",4,"4X2",10706004
"Activo","CHI","GSL",4,"4X2",10706007
"Activo","CHI","GSL",5,"4X2",10706008
"Activo","CHI","GSL",5,"4X2",10706009
"Activo","CHI","GSL",5,"4X2",10706010
"Activo","CHI","GSL",5,"4X2",10706011
"Activo","CHI","GSL",5,"4X2",10706012
"Activo","CHI","GSL",5,"4X2",10706013
"Activo","CHI","GSL",5,"4X2",10706014
"Activo","CHI","GSL",5,"4X2",10706015
"Activo","CHI","GSL",5,"4X2",10706016
"Activo","CHI","GSL",5,"4X2",10707001
"Activo","CHI","GSL",5,"4X2",10707002
"Activo","CHI","GSL",4,"4X2",10707003
"Activo","CHI","GSL",4,"4X2",10707004
"Activo","CHI","GSL",3,"4X2",10707005
"Activo","CHI","GSL",4,"4X2",10707006
"Activo","CHI","GSL",5,"4X2",10707007
"Activo","CHI","GSL",5,"4X2",10707008
"Activo","CHI","GSL",2,"4X2",10711001
"Activo","CHI","GSL",2,"4X2",10712000
"Activo","CHI","GSL",2,"4X2",10712001
"Activo","CHI","GSL",2,"4X2",10712002
"Activo","CHI","GSL",2,"4X2",10712003
"Activo","CHI","GSL",2,"4X2",10712004
"Activo","CHI","GSL",4,"4X2",10712005
"Activo","CHI","GSL",2,"4X2",10712006
"Activo","CHI","GSL",2,"4X2",10712007
"Activo","CHI","GSL",2,"4X2",10712008
"Activo","CHI","GSL",2,"4X2",10712009
"Activo","CHI","GSL",2,"4X2",10712010
"Activo","CHI","GSL",2,"4X2",10720001
"Activo","CHI","GSL",2,"4X2",10720002
"Activo","CHI","GSL",2,"4X2",10720003
"Activo","CHI","GSL",2,"4X2",10720004
"Activo","CHI","GSL",2,"4X2",10720005
"Activo","CHI","ELT",2,"4X2",10720006
"Activo","CHI","GSL",2,"4X2",10720007
"Activo","CHI","GSL",2,"4X2",10720008
"Activo","CHI","GSL",4,"4X2",10721001
"Activo","CHI","GSL",4,"4X2",10721002
"Activo","CHI","GSL",4,"4X2",10721003
"Activo","COL","GAS",2,"4X2",10803001
"Activo","COL","GAS",0,"4X2",10811001
"Activo","","",0,"",10811002
"Activo","CHI","GSL",5,"4X2",10906001
"Activo","CHI","GSL",5,"4X2",10906002
"Activo","CHI","GSL",5,"4X2",10906003
"Activo","CHI","GSL",5,"4X2",10906004
"Activo","CHI","GSL",5,"4X2",10906005
"Activo","CHI","GSL",5,"4X2",10906007
"Activo","CHI","GSL",2,"4X2",10907001
"Activo","CHI","GSL",2,"4X2",10907002
"Activo","CHI","GSL",5,"4X2",10907003
"Activo","CHI","GSL",2,"4X2",10912001
"Activo","CHI","GSL",2,"4X2",10920001
"Activo","CHI","GSL",2,"4X2",10920002
"Activo","CHI","GSL",4,"4X2",10921001
"Activo","CHI","GSL",5,"4X2",11001001
"Activo","CHI","GSL",5,"4X2",11001002
"Activo","CHI","GSL",4,"4X2",11006001
"Activo","CHI","GSL",4,"4X2",11006002
"Activo","CHI","GSL",4,"4X2",11006003
"Activo","CHI","GSL",4,"4X2",11006004
"Activo","CHI","GSL",4,"4X2",11006006
"Activo","CHI","GSL",5,"4X2",11006007
"Activo","CHI","GSL",5,"4X2",11006008
"Activo","CHI","GSL",4,"4X2",11007001
"Activo","CHI","GSL",4,"4X2",11007002
"Activo","CHI","GSL",5,"4X2",11007003
"Activo","CHI","GSL",5,"4X2",11007004
"Activo","CHI","GSL",5,"4X2",11007005
"Activo","CHI","",2,"",11012001
"Activo","CHI","",2,"",11012002
"Activo","CHI","GSL",2,"4X2",11012003
"Activo","CHI","",2,"",11012004
"Activo","CHI","GSL",2,"4X2",11020001
"Activo","CHI","GSL",2,"4X2",11020002
"Activo","CHI","GSL",2,"4X2",11020003
"Activo","CHI","GSL",2,"4X2",11020004
"Activo","CHI","GSL",2,"4X2",11020005
"Activo","CHI","GSL",2,"4X2",11020006
"Activo","CHI","GSL",4,"4X2",11021001
"Activo","CHI","GSL",4,"4X2",11021002
"Activo","CHI","GSL",4,"4X2",11021003
"Activo","CHI","GSL",4,"4X2",11021004
"Activo","CHI","GSL",5,"4X2",11101001
"Activo","CHI","GSL",5,"4X2",11101002
"Activo","CHI","GSL",5,"4X2",11101003
"Activo","CHI","GSL",5,"4X2",11101004
"Activo","CHI","GSL",5,"4X2",11101005
"Activo","CHI","GSL",5,"4X2",11101006
"Activo","CHI","GSL",5,"4X2",11101007
"Activo","CHI","GSL",5,"4X2",11101008
"Activo","CHI","GSL",5,"4X2",11101009
"Activo","CHI","GSL",4,"4X2",11101010
"Activo","CHI","GSL",4,"4X2",11101011
"Activo","CHI","ELT",5,"4X2",11101012
"Activo","CHI","GSL",5,"4X2",11101013
"Activo","CHI","GSL",4,"4X2",11101014
"Activo","CHI","GSL",4,"4X2",11101015
"Activo","CHI","HBD",4,"4X2",11101016
"Activo","CHI","GSL",5,"4X2",11106001
"Activo","CHI","GSL",5,"4X2",11106002
"Activo","CHI","GSL",5,"4X2",11106003
"Activo","TWN","",0,"",11217001
"Activo","TWN","",0,"",11217002
"Activo","TWN","",0,"",11217004
"Activo","TWN","",0,"",11217005
"Activo","TWN","",0,"",11217006
"Activo","TWN","",0,"",11217007
